Vehicle ID,Fuel ID,Model,Model Year,Fuel
11501,11,A4 Quattro                                         ,2016,Ethanol (E85)                
11503,11,A5 Cabriolet Quattro                               ,2016,Ethanol (E85)                
11502,11,A5 Quattro                                         ,2016,Ethanol (E85)                
11504,11,Allroad Quattro                                    ,2016,Ethanol (E85)                
11505,11,Q5 AWD                                             ,2016,Ethanol (E85)                
11568,45,Q5 Hybrid AWD                                      ,2016,Hybrid Electric              
11569,45,ActiveHybrid 5                                     ,2016,Hybrid Electric              
11598,41,i3                                                 ,2016,Electric                     
11613,57,i3 REX                                             ,2016,Plug-in Hybrid Electric      
11614,57,i8 Plug-in Hybrid                                  ,2016,Plug-in Hybrid Electric      
11615,57,X5 xDrive40e Plug-in Hybrid                        ,2016,Plug-in Hybrid Electric      
11506,11,LaCrosse FWD/AWD                                   ,2016,Ethanol (E85)                
11507,11,Verano                                             ,2016,Ethanol (E85)                
11616,57,ELR                                                ,2016,Plug-in Hybrid Electric      
11509,11,Caprice Police Patrol Vehicle                      ,2016,Ethanol (E85)                
11508,11,Caprice Police Patrol Vehicle                      ,2016,Ethanol (E85)                
11477,35,Colorado 2WD/4WD                                   ,2016,Biodiesel (B20)              
11511,11,Equinox FWD/AWD                                    ,2016,Ethanol (E85)                
11510,11,Equinox FWD/AWD                                    ,2016,Ethanol (E85)                
11494,3,Express 2500                                       ,2016,CNG - Compressed Natural Gas 
11479,35,Express 2500                                       ,2016,Biodiesel (B20)              
11514,11,Express 2500                                       ,2016,Ethanol (E85)                
11512,11,Express Cargo Paratransit                          ,2016,Ethanol (E85)                
11493,3,Express Prisoner Transport                         ,2016,CNG - Compressed Natural Gas 
11478,35,Express Prisoner Transport                         ,2016,Biodiesel (B20)              
11513,11,Express Prisoner Transport                         ,2016,Ethanol (E85)                
11515,11,Impala                                             ,2016,Ethanol (E85)                
11489,3,Impala                                             ,2016,CNG - Compressed Natural Gas 
11516,11,Impala Limited Police                              ,2016,Ethanol (E85)                
11570,45,Malibu                                             ,2016,Hybrid Electric              
11517,11,Silverado 1500 2WD/4WD                             ,2016,Ethanol (E85)                
11518,11,Silverado 1500 2WD/4WD                             ,2016,Ethanol (E85)                
11519,11,Silverado 1500 Special Services 2WD/4WD            ,2016,Ethanol (E85)                
11490,3,Silverado 2500 HD                                  ,2016,CNG - Compressed Natural Gas 
11480,35,Silverado 2500 HD 2WD/4WD                          ,2016,Biodiesel (B20)              
11520,11,Silverado 2500 HD 2WD/4WD                          ,2016,Ethanol (E85)                
11599,41,Spark                                              ,2016,Electric                     
11521,11,Suburban 2WD/4WD                                   ,2016,Ethanol (E85)                
11523,11,Tahoe 2WD/4WD                                      ,2016,Ethanol (E85)                
11522,11,Tahoe Police 2WD/4WD                               ,2016,Ethanol (E85)                
11617,57,Volt                                               ,2016,Plug-in Hybrid Electric      
11524,11,200                                                ,2016,Ethanol (E85)                
11525,11,200 FWD/AWD                                        ,2016,Ethanol (E85)                
11526,11,300 RWD/AWD                                        ,2016,Ethanol (E85)                
11527,11,Dart                                               ,2016,Ethanol (E85)                
11528,11,Town & Country                                     ,2016,Ethanol (E85)                
11529,11,Charger Police Pursuit                             ,2016,Ethanol (E85)                
11530,11,Charger RWD/AWD                                    ,2016,Ethanol (E85)                
11531,11,Durango Police Special Service Vehicle             ,2016,Ethanol (E85)                
11532,11,Grand Caravan                                      ,2016,Ethanol (E85)                
11533,11,Journey FWD                                        ,2016,Ethanol (E85)                
11600,41,500e                                               ,2016,Electric                     
11618,57,C-MAX Energi                                       ,2016,Plug-in Hybrid Electric      
11571,45,C-MAX Hybrid                                       ,2016,Hybrid Electric              
11537,11,Explorer 2WD/AWD                                   ,2016,Ethanol (E85)                
11539,11,F-150                                              ,2016,Ethanol (E85)                
11538,11,F-150                                              ,2016,Ethanol (E85)                
11628,55,F-150                                              ,2016,Propane                      
11496,3,F-150                                              ,2016,CNG - Compressed Natural Gas 
11540,11,Focus                                              ,2016,Ethanol (E85)                
11601,41,Focus                                              ,2016,Electric                     
11619,57,Fusion Energi                                      ,2016,Plug-in Hybrid Electric      
11572,45,Fusion Hybrid                                      ,2016,Hybrid Electric              
11535,11,Police Interceptor                                 ,2016,Ethanol (E85)                
11534,11,Police Interceptor                                 ,2016,Ethanol (E85)                
11536,11,Police Interceptor Utility                         ,2016,Ethanol (E85)                
11629,55,Super Duty F-250                                   ,2016,Propane                      
11497,3,Super Duty F-250                                   ,2016,CNG - Compressed Natural Gas 
11541,11,Super Duty F-250                                   ,2016,Ethanol (E85)                
11481,35,Super Duty F-250                                   ,2016,Biodiesel (B20)              
11630,55,Transit 150/250                                    ,2016,Propane                      
11498,3,Transit 150/250                                    ,2016,CNG - Compressed Natural Gas 
11544,11,Transit 150/250                                    ,2016,Ethanol (E85)                
11499,3,Transit 250                                        ,2016,CNG - Compressed Natural Gas 
11631,55,Transit 250                                        ,2016,Propane                      
11542,11,Transit 250                                        ,2016,Ethanol (E85)                
11500,3,Transit Connect                                    ,2016,CNG - Compressed Natural Gas 
11632,55,Transit Connect                                    ,2016,Propane                      
11543,11,Transit Connect                                    ,2016,Ethanol (E85)                
11482,35,Savana 2500                                        ,2016,Biodiesel (B20)              
11495,3,Savana 2500                                        ,2016,CNG - Compressed Natural Gas 
11545,11,Savana 2500                                        ,2016,Ethanol (E85)                
11546,11,Savana Cargo Paratransit                           ,2016,Ethanol (E85)                
11548,11,Sierra 1500 2WD/4WD                                ,2016,Ethanol (E85)                
11547,11,Sierra 1500 2WD/4WD                                ,2016,Ethanol (E85)                
11549,11,Sierra 2500 2WD/4WD                                ,2016,Ethanol (E85)                
11491,3,Sierra 2500 HD                                     ,2016,CNG - Compressed Natural Gas 
11483,35,Sierra 2500 HD 2WD/4WD                             ,2016,Biodiesel (B20)              
11550,11,Terrain Denali FWD/AWD                             ,2016,Ethanol (E85)                
11551,11,Terrain FWD/AWD                                    ,2016,Ethanol (E85)                
11552,11,Yukon 1500 2WD/4WD                                 ,2016,Ethanol (E85)                
11553,11,Yukon XL 1500 2WD/4WD                              ,2016,Ethanol (E85)                
11573,45,CRZ                                                ,2016,Hybrid Electric              
11633,9,FCV                                                ,2016,Hydrogen Fuel Cell           
11574,45,Sonata                                             ,2016,Hybrid Electric              
11620,57,Sonata Plug-in Hybrid                              ,2016,Plug-in Hybrid Electric      
11634,9,Tucson                                             ,2016,Hydrogen Fuel Cell           
11575,45,Q50 Hybrid FWD/AWD                                 ,2016,Hybrid Electric              
11576,45,Q50S Hybrid FWD/AWD                                ,2016,Hybrid Electric              
11577,45,Q70 Hybrid                                         ,2016,Hybrid Electric              
11578,45,QX60 Hybrid                                        ,2016,Hybrid Electric              
11554,11,Cherokee 2WD/FWD                                   ,2016,Ethanol (E85)                
11484,35,Grand Cherokee 2WD/FWD                             ,2016,Biodiesel (B20)              
11555,11,Renagade 2WD/FWD                                   ,2016,Ethanol (E85)                
11602,45,Soul                                               ,2016,Hybrid Electric              
11580,45,CT 200h                                            ,2016,Hybrid Electric              
11581,45,ES 300h                                            ,2016,Hybrid Electric              
11582,45,GS 450h                                            ,2016,Hybrid Electric              
11583,45,GS 450h F Sport                                    ,2016,Hybrid Electric              
11584,45,LS 600h L                                          ,2016,Hybrid Electric              
11585,45,NX 300h FWD/AWD                                    ,2016,Hybrid Electric              
11586,45,RX 450h FWD/AWD                                    ,2016,Hybrid Electric              
11587,45,MKZ Hybrid                                         ,2016,Hybrid Electric              
11621,57,P1                                                 ,2016,Plug-in Hybrid Electric      
11603,41,B250e                                              ,2016,Electric                     
11622,57,C350e Plug-in Hybrid                               ,2016,Plug-in Hybrid Electric      
11556,11,CLA 250 4Matic                                     ,2016,Ethanol (E85)                
11557,11,E350                                               ,2016,Ethanol (E85)                
11558,11,E350 4matic                                        ,2016,Ethanol (E85)                
11559,11,GLA 250 4Matic                                     ,2016,Ethanol (E85)                
11560,11,GLE350 4Matic                                      ,2016,Ethanol (E85)                
11623,57,S550e Plug-in Hybrid                               ,2016,Plug-in Hybrid Electric      
11604,41,i-MiEV                                             ,2016,Electric                     
11561,11,Armada 2WD/4WD                                     ,2016,Ethanol (E85)                
11605,41,Leaf                                               ,2016,Electric                     
11588,45,Pathfinder Hybrid 2WD/AWD                          ,2016,Hybrid Electric              
11485,35,Titan 2WD/4WD                                      ,2016,Biodiesel (B20)              
11562,11,Titan 2WD/4WD                                      ,2016,Ethanol (E85)                
11624,57,Cayenne S E-Hybrid                                 ,2016,Plug-in Hybrid Electric      
11625,57,Panamera S E-Hybrid                                ,2016,Plug-in Hybrid Electric      
11486,35,1500 2WD/4WD                                       ,2016,Biodiesel (B20)              
11563,11,1500 2WD/4WD                                       ,2016,Ethanol (E85)                
11492,3,2500                                               ,2016,CNG - Compressed Natural Gas 
11487,35,2500 HD                                            ,2016,Biodiesel (B20)              
11564,11,CV                                                 ,2016,Ethanol (E85)                
11488,35,Promaster 1500/2500                                ,2016,Biodiesel (B20)              
11606,41,fortwo                                             ,2016,Electric                     
11589,45,XV Crosstrek Hybrid                                ,2016,Hybrid Electric              
11607,41,Model S                                            ,2016,Electric                     
11608,41,Model S AWD                                        ,2016,Electric                     
11609,41,Model X AWD 90D                                    ,2016,Electric                     
11610,41,Model X AWD P90D                                   ,2016,Electric                     
11590,45,Avalon                                             ,2016,Hybrid Electric              
11591,45,Camry                                              ,2016,Hybrid Electric              
11592,45,Highlander                                         ,2016,Hybrid Electric              
11635,9,Mirai                                              ,2016,Hydrogen Fuel Cell           
11593,45,Prius                                              ,2016,Hybrid Electric              
11594,45,Prius c                                            ,2016,Hybrid Electric              
11626,57,Prius Plug-in                                      ,2016,Plug-in Hybrid Electric      
11595,45,Prius v                                            ,2016,Hybrid Electric              
11596,45,RAV 4                                              ,2016,Hybrid Electric              
11565,11,Sequoia 4WD                                        ,2016,Ethanol (E85)                
11566,11,Tundra 2WD/4WD                                     ,2016,Ethanol (E85)                
11611,41,e-Golf                                             ,2016,Electric                     
11597,45,Jetta Hybrid                                       ,2016,Hybrid Electric              
11627,57,XC90 T8 Plug-in Hybrid                             ,2016,Plug-in Hybrid Electric      
11329,57,A3 e-tron                                          ,2015,Plug-in Hybrid Electric      
11392,11,A4 Quattro                                         ,2015,Ethanol (E85)                
11394,11,A5 Cabriolet Quattro                               ,2015,Ethanol (E85)                
11393,11,A5 Quattro                                         ,2015,Ethanol (E85)                
11395,11,Allroad Quattro                                    ,2015,Ethanol (E85)                
11396,11,Q5 AWD                                             ,2015,Ethanol (E85)                
11358,45,Q5 Hybrid AWD                                      ,2015,Hybrid Electric              
11397,11,Continental Flying Spur                            ,2015,Ethanol (E85)                
11398,11,Continental GT                                     ,2015,Ethanol (E85)                
11399,11,Continental GTC                                    ,2015,Ethanol (E85)                
11359,45,ActiveHybrid 3                                     ,2015,Hybrid Electric              
11360,45,ActiveHybrid 5                                     ,2015,Hybrid Electric              
11361,45,ActiveHybrid 7                                     ,2015,Hybrid Electric              
11344,41,i3                                                 ,2015,Electric                     
11331,57,i3 w/Range Extender                                ,2015,Plug-in Hybrid Electric      
11330,57,i8                                                 ,2015,Plug-in Hybrid Electric      
11471,11,LaCrosse FWD/AWD                                   ,2015,Ethanol (E85)                
11469,11,Regal FWD/AWD                                      ,2015,Ethanol (E85)                
11470,11,Verano                                             ,2015,Ethanol (E85)                
11400,11,ATS RWD/AWD                                        ,2015,Ethanol (E85)                
11332,57,ELR                                                ,2015,Plug-in Hybrid Electric      
11426,11,Caprice Police Patrol Vehicle                      ,2015,Ethanol (E85)                
11421,11,Captiva                                            ,2015,Ethanol (E85)                
11287,35,Cruze                                              ,2015,Biodiesel (B20)              
11423,11,Equinox                                            ,2015,Ethanol (E85)                
11422,11,Equinox                                            ,2015,Ethanol (E85)                
11419,11,Express 2500/3500                                  ,2015,Ethanol (E85)                
11285,35,Express 2500/3500                                  ,2015,Biodiesel (B20)              
11304,3,Express 2500/3500                                  ,2015,CNG - Compressed Natural Gas 
11305,3,Express 3500/4500                                  ,2015,CNG - Compressed Natural Gas 
11286,35,Express 3500/4500                                  ,2015,Biodiesel (B20)              
11327,55,Express 3500/4500                                  ,2015,Propane                      
11303,37,Impala                                             ,2015,CNG - Bi-fuel                
11424,11,Impala                                             ,2015,Ethanol (E85)                
11097,37,Impala                                             ,2015,CNG - Bi-fuel                
11425,11,Impala Limited Police                              ,2015,Ethanol (E85)                
11401,11,Silverado 1500 2WD/4WD                             ,2015,Ethanol (E85)                
11404,11,Silverado 1500 2WD/4WD                             ,2015,Ethanol (E85)                
11407,11,Silverado 1500 Cab-chassis 2WD/4WD                 ,2015,Ethanol (E85)                
11409,11,Silverado 1500 Cab-chassis 2WD/4WD                 ,2015,Ethanol (E85)                
11405,11,Silverado 1500 Special Services 2WD/4WD            ,2015,Ethanol (E85)                
11410,11,Silverado 2500 2WD/4WD                             ,2015,Ethanol (E85)                
11300,37,Silverado 2500/3500 HD (2WD/4WD)                   ,2015,CNG - Bi-fuel                
11283,35,Silverado 2500/3500 HD (2WD/4WD)                   ,2015,Biodiesel (B20)              
11411,11,Silverado 3500 2WD/4WD                             ,2015,Ethanol (E85)                
11284,35,Silverado 3500 HD (2WD/4WD)                        ,2015,Biodiesel (B20)              
11345,41,Spark                                              ,2015,Electric                     
11414,11,Suburban 2WD/4WD                                   ,2015,Ethanol (E85)                
11417,11,Tahoe 2WD/4WD                                      ,2015,Ethanol (E85)                
11418,11,Tahoe Police 2WD/4WD                               ,2015,Ethanol (E85)                
11333,57,Volt                                               ,2015,Plug-in Hybrid Electric      
11430,11,200                                                ,2015,Ethanol (E85)                
11429,11,200 FWD/AWD                                        ,2015,Ethanol (E85)                
11472,11,300 RWD/AWD                                        ,2015,Ethanol (E85)                
11431,11,Dart                                               ,2015,Ethanol (E85)                
11432,11,Town & Country                                     ,2015,Ethanol (E85)                
11436,11,Charger Police Pursuit                             ,2015,Ethanol (E85)                
11473,11,Charger RWD/AWD                                    ,2015,Ethanol (E85)                
11437,11,Durango Police Special Service Vehicle             ,2015,Ethanol (E85)                
11434,11,Durango RWD/AWD                                    ,2015,Ethanol (E85)                
11433,11,Grand Caravan                                      ,2015,Ethanol (E85)                
11435,11,Journey FWD                                        ,2015,Ethanol (E85)                
11346,41,500e                                               ,2015,Electric                     
11334,57,C-MAX Energi                                       ,2015,Plug-in Hybrid Electric      
11362,45,C-MAX Hybrid                                       ,2015,Hybrid Electric              
11319,55,E-350/450                                          ,2015,Propane                      
11320,55,E-350/450                                          ,2015,Propane                      
11316,3,E-350/450                                          ,2015,CNG - Compressed Natural Gas 
11315,3,E-350/450                                          ,2015,CNG - Compressed Natural Gas 
11444,11,Expedition 2WD/4WD                                 ,2015,Ethanol (E85)                
11443,11,Explorer FWD/AWD                                   ,2015,Ethanol (E85)                
11445,11,F-150 2WD/4WD                                      ,2015,Ethanol (E85)                
11446,11,F-150 2WD/4WD                                      ,2015,Ethanol (E85)                
11347,41,Focus                                              ,2015,Electric                     
11441,11,Focus                                              ,2015,Ethanol (E85)                
11335,57,Fusion Energi                                      ,2015,Plug-in Hybrid Electric      
11363,45,Fusion Hybrid                                      ,2015,Hybrid Electric              
11439,11,Police Interceptor                                 ,2015,Ethanol (E85)                
11438,11,Police Interceptor                                 ,2015,Ethanol (E85)                
11440,11,Police Interceptor Utility                         ,2015,Ethanol (E85)                
11449,11,Super Duty F-250/350                               ,2015,Ethanol (E85)                
11324,55,Super Duty F-250/350                               ,2015,Propane                      
11311,3,Super Duty F-250/350                               ,2015,CNG - Compressed Natural Gas 
11290,35,Super Duty F-250/350/450                           ,2015,Biodiesel (B20)              
11450,11,Super Duty F-350                                   ,2015,Ethanol (E85)                
11309,3,Super Duty F-350/450/550                           ,2015,CNG - Compressed Natural Gas 
11326,55,Super Duty F-350/450/550                           ,2015,Propane                      
11310,3,Super Duty F-350/450/550                           ,2015,CNG - Compressed Natural Gas 
11325,55,Super Duty F-350/450/550                           ,2015,Propane                      
11291,35,Super Duty F-450/550/650                           ,2015,Biodiesel (B20)              
11323,55,Super Duty F-650                                   ,2015,Propane                      
11312,3,Super Duty F-650                                   ,2015,CNG - Compressed Natural Gas 
11442,11,Taurus FWD/AWD                                     ,2015,Ethanol (E85)                
11447,11,Transit 150/250/350                                ,2015,Ethanol (E85)                
11288,35,Transit 150/250/350                                ,2015,Biodiesel (B20)              
11448,11,Transit 250/350                                    ,2015,Ethanol (E85)                
11289,35,Transit 250/350                                    ,2015,Biodiesel (B20)              
11313,3,Transit Connect                                    ,2015,CNG - Compressed Natural Gas 
11322,55,Transit Connect                                    ,2015,Propane                      
11314,3,Transit T-150/250/350                              ,2015,CNG - Compressed Natural Gas 
11321,55,Transit T-150/250/350                              ,2015,Propane                      
11420,11,Savana 2500/3500                                   ,2015,Ethanol (E85)                
11294,35,Savana 2500/3500                                   ,2015,Biodiesel (B20)              
11306,3,Savana 2500/3500                                   ,2015,CNG - Compressed Natural Gas 
11295,35,Savana 3500/4500                                   ,2015,Biodiesel (B20)              
11328,55,Savana 3500/4500                                   ,2015,Propane                      
11307,3,Savana 3500/4500                                   ,2015,CNG - Compressed Natural Gas 
11403,11,Sierra 1500 2WD/4WD                                ,2015,Ethanol (E85)                
11402,11,Sierra 1500 2WD/4WD                                ,2015,Ethanol (E85)                
11408,11,Sierra 1500 Cab-chassis 2WD/4WD                    ,2015,Ethanol (E85)                
11406,11,Sierra 1500 Cab-chassis 2WD/4WD                    ,2015,Ethanol (E85)                
11413,11,Sierra 2500 2WD/4WD                                ,2015,Ethanol (E85)                
11301,37,Sierra 2500/3500 HD (2WD/4WD)                      ,2015,CNG - Bi-fuel                
11292,35,Sierra 2500/3500 HD (2WD/4WD)                      ,2015,Biodiesel (B20)              
11412,11,Sierra 3500 2WD/4WD                                ,2015,Ethanol (E85)                
11293,35,Sierra 3500 HD (2WD/4WD)                           ,2015,Biodiesel (B20)              
11427,11,Terrain                                            ,2015,Ethanol (E85)                
11428,11,Terrain                                            ,2015,Ethanol (E85)                
11415,11,Yukon 2WD/4WD                                      ,2015,Ethanol (E85)                
11416,11,Yukon XL 2WD/4WD                                   ,2015,Ethanol (E85)                
11365,45,Accord Hybrid                                      ,2015,Hybrid Electric              
11336,57,Accord Plug-in Hybrid                              ,2015,Plug-in Hybrid Electric      
11308,3,Civic                                              ,2015,CNG - Compressed Natural Gas 
11366,45,Civic Hybrid                                       ,2015,Hybrid Electric              
11367,45,CR-Z                                               ,2015,Hybrid Electric              
11368,45,Sonota                                             ,2015,Hybrid Electric              
11117,9,Tucson Fuel Cell Vehicle                           ,2015,Hydrogen Fuel Cell           
11380,45,Q50 Hybrid FWD/AWD                                 ,2015,Hybrid Electric              
11381,45,Q50 Hybrid S FWD/AWD                               ,2015,Hybrid Electric              
11382,45,Q70 Hybrid                                         ,2015,Hybrid Electric              
11383,45,QX60 Hybrid                                        ,2015,Hybrid Electric              
11455,11,XF FFV                                             ,2015,Ethanol (E85)                
11453,11,XJ FFV                                             ,2015,Ethanol (E85)                
11451,11,XJ FFV                                             ,2015,Ethanol (E85)                
11452,11,XJL FFV                                            ,2015,Ethanol (E85)                
11454,11,XJL FFV                                            ,2015,Ethanol (E85)                
11459,11,Cherokee FWD/4WD                                   ,2015,Ethanol (E85)                
11296,35,Grand Cherokee 2WD/4WD                             ,2015,Biodiesel (B20)              
11460,11,Grand Cherokee 2WD/4WD                             ,2015,Ethanol (E85)                
11369,45,Optima                                             ,2015,Hybrid Electric              
11579,45,Optima                                             ,2015,Hybrid Electric              
11349,41,Soul                                               ,2015,Electric                     
11456,11,Range Rover                                        ,2015,Ethanol (E85)                
11457,11,Range Rover L                                      ,2015,Ethanol (E85)                
11458,11,Range Rover Sport                                  ,2015,Ethanol (E85)                
11371,45,300h                                               ,2015,Hybrid Electric              
11370,45,CT 200h                                            ,2015,Hybrid Electric              
11373,45,GS 450h                                            ,2015,Hybrid Electric              
11374,45,GS 450h F Sport                                    ,2015,Hybrid Electric              
11372,45,LS 600h L                                          ,2015,Hybrid Electric              
11376,45,NX 300h                                            ,2015,Hybrid Electric              
11375,45,RX 450h                                            ,2015,Hybrid Electric              
11364,45,MKZ Hybrid                                         ,2015,Hybrid Electric              
11337,57,P1                                                 ,2015,Plug-in Hybrid Electric      
11350,41,B-Class Electric                                   ,2015,Electric                     
11317,9,B-Class F-Cell                                     ,2015,Hydrogen Fuel Cell           
11474,11,E300                                               ,2015,Ethanol (E85)                
11475,11,E300 4matic                                        ,2015,Ethanol (E85)                
11377,45,E400 Hybrid                                        ,2015,Hybrid Electric              
11461,11,GLA 250 4Matic                                     ,2015,Ethanol (E85)                
11462,11,ML 350 4Matic                                      ,2015,Ethanol (E85)                
11340,57,S550 Plug-in Hybrid                                ,2015,Plug-in Hybrid Electric      
11351,41,i-MiEV                                             ,2015,Electric                     
11463,11,Armada 2WD/4WD                                     ,2015,Ethanol (E85)                
11352,41,Leaf                                               ,2015,Electric                     
11378,45,Pathfinder Hybrid 2WD/AWD                          ,2015,Hybrid Electric              
11464,11,Titan 2WD/4WD                                      ,2015,Ethanol (E85)                
11357,57,918 Spyder                                         ,2015,Plug-in Hybrid Electric      
11342,57,Cayenne S E-Hybrid                                 ,2015,Plug-in Hybrid Electric      
11341,57,Panamera S E-Hybrid                                ,2015,Plug-in Hybrid Electric      
11465,11,1500 2WD/4WD                                       ,2015,Ethanol (E85)                
11297,35,1500 2WD/4WD                                       ,2015,Biodiesel (B20)              
11298,35,2500/3500 HD 2WD/4WD                               ,2015,Biodiesel (B20)              
11302,37,2500 HD 2WD/4WD                                    ,2015,CNG - Bi-fuel                
11299,35,3500 HD 2WD/4WD                                    ,2015,Biodiesel (B20)              
11466,11,CV                                                 ,2015,Ethanol (E85)                
11353,41,fortwo                                             ,2015,Electric                     
11379,45,XV Crosstrek                                       ,2015,Hybrid Electric              
11354,41,Model S                                            ,2015,Electric                     
11384,45,Avalon                                             ,2015,Hybrid Electric              
11385,45,Camry                                              ,2015,Hybrid Electric              
11386,45,Highlander                                         ,2015,Hybrid Electric              
11318,9,Mirai                                              ,2015,Hydrogen Fuel Cell           
11388,45,Prius                                              ,2015,Hybrid Electric              
11387,45,Prius c                                            ,2015,Hybrid Electric              
11343,57,Prius Plug-in                                      ,2015,Plug-in Hybrid Electric      
11389,45,Prius v                                            ,2015,Hybrid Electric              
11468,11,Sequoia 4WD                                        ,2015,Ethanol (E85)                
11467,11,Tundra 4WD                                         ,2015,Ethanol (E85)                
11356,41,e-Golf                                             ,2015,Electric                     
11390,45,Jetta Hybrid                                       ,2015,Hybrid Electric              
11391,45,Touareg Hybrid                                     ,2015,Hybrid Electric              
11211,45,ILX                                                ,2014,Hybrid Electric              
11210,45,RLX Sport Hybrid SH-AWD                            ,2014,Hybrid Electric              
11123,11,A4 quattro                                         ,2014,Ethanol (E85)                
11122,11,A5 Cabriolet quattro                               ,2014,Ethanol (E85)                
11121,11,A5  quattro                                        ,2014,Ethanol (E85)                
11119,11,Allroad quattro                                    ,2014,Ethanol (E85)                
11120,11,Q5 AWD                                             ,2014,Ethanol (E85)                
11212,45,"Q5 Hybrid, AWD                                   ",2014,Hybrid Electric              
11124,11,Continental Flying Spur                            ,2014,Ethanol (E85)                
11126,11,Continental GT                                     ,2014,Ethanol (E85)                
11125,11,Continental GTC                                    ,2014,Ethanol (E85)                
11127,11,Continental Supersports                            ,2014,Ethanol (E85)                
11214,45,ActiveHybrid 3                                     ,2014,Hybrid Electric              
11215,45,ActiveHybrid 5                                     ,2014,Hybrid Electric              
11213,45,ActiveHybrid 7                                     ,2014,Hybrid Electric              
11260,41,i3                                                 ,2014,Electric                     
11274,57,i3 w/Range Extender                                ,2014,Plug-in Hybrid Electric      
11273,57,i8 Plug-in Hybrid                                  ,2014,Plug-in Hybrid Electric      
11129,11,"LaCrosse, FWD/AWD                                ",2014,Ethanol (E85)                
11132,11,"ATS, RWD/AWD                                     ",2014,Ethanol (E85)                
11275,57,ELR                                                ,2014,Plug-in Hybrid Electric      
11131,11,"Escalade, 2WD/4WD                                ",2014,Ethanol (E85)                
11130,11,"Escalade ESV, 2WD/4WD                            ",2014,Ethanol (E85)                
11143,11,Caprice Police Patrol Vehicle                      ,2014,Ethanol (E85)                
11142,11,Caprice Police Patrol Vehicle                      ,2014,Ethanol (E85)                
11145,11,"Captiva, FWD/AWD                                 ",2014,Ethanol (E85)                
11144,11,"Captiva, FWD/AWD                                 ",2014,Ethanol (E85)                
11085,35,Cruze                                              ,2014,Biodiesel (B20)              
11148,11,"Equinox, FWD/AWD                                 ",2014,Ethanol (E85)                
11147,11,"Equinox, FWD/AWD                                 ",2014,Ethanol (E85)                
11146,11,"Express 1500, 2WD/AWD                            ",2014,Ethanol (E85)                
11141,11,"Express 2500, 2WD                                ",2014,Ethanol (E85)                
11100,3,"Express 2500/3500, 2WD                           ",2014,CNG - Compressed Natural Gas 
11087,35,"Express 2500/3500, 2WD                           ",2014,Biodiesel (B20)              
11138,11,"Express 3500, 2WD                                ",2014,Ethanol (E85)                
11246,55,"Express, Cutaway 4500                            ",2014,Propane                      
11134,11,Impala                                             ,2014,Ethanol (E85)                
11140,11,Impala Limited Police                              ,2014,Ethanol (E85)                
11133,11,"Silverado 1500, 2WD/4WD                          ",2014,Ethanol (E85)                
11135,11,"Silverado 1500, 2WD/4WD                          ",2014,Ethanol (E85)                
11086,35,"Silverado 2500/3500 HD, 2WD/4WD                  ",2014,Biodiesel (B20)              
11096,37,Silverado 2500 HD                                  ,2014,CNG - Bi-fuel                
11261,41,Spark                                              ,2014,Electric                     
11139,11,"Suburban, 2WD/4WD                                ",2014,Ethanol (E85)                
11137,11,"Tahoe, 2WD/4WD                                   ",2014,Ethanol (E85)                
11136,11,"Tahoe Police, 2WD/4WD                            ",2014,Ethanol (E85)                
11276,57,Volt                                               ,2014,Plug-in Hybrid Electric      
11150,11,200                                                ,2014,Ethanol (E85)                
11149,11,"300, FWD/AWD                                     ",2014,Ethanol (E85)                
11151,11,Town & Country                                     ,2014,Ethanol (E85)                
11156,11,Avenger                                            ,2014,Ethanol (E85)                
11157,11,"Charger, FWD/AWD                                 ",2014,Ethanol (E85)                
11158,11,Charger Police Pursuit                             ,2014,Ethanol (E85)                
11155,11,"Durango, 2WD/AWD                                 ",2014,Ethanol (E85)                
11153,11,Durango Police Special Service Vehicle             ,2014,Ethanol (E85)                
11152,11,Grand Caravan                                      ,2014,Ethanol (E85)                
11154,11,"Journey, FWD                                     ",2014,Ethanol (E85)                
11262,41,500e                                               ,2014,Electric                     
11278,57,C-MAX Energi                                       ,2014,Plug-in Hybrid Electric      
11217,45,C-MAX Hybrid                                       ,2014,Hybrid Electric              
11172,11,E-150/250/350                                      ,2014,Ethanol (E85)                
11170,11,E-150/250/350                                      ,2014,Ethanol (E85)                
11254,39,E150/250/350                                       ,2014,Propane - Bi-fuel            
11255,39,E150/250/350                                       ,2014,Propane - Bi-fuel            
11114,37,E150/250/350                                       ,2014,CNG - Bi-fuel                
11113,37,E150/250/350                                       ,2014,CNG - Bi-fuel                
11110,37,E-350/450 Cutaway                                  ,2014,CNG - Bi-fuel                
11257,39,E-350/450 Cutaway                                  ,2014,Propane - Bi-fuel            
11171,11,E-350/450 Cutaway                                  ,2014,Ethanol (E85)                
11112,37,E-350/450 Cutaway                                  ,2014,CNG - Bi-fuel                
11256,39,E-350/450 Cutaway                                  ,2014,Propane - Bi-fuel            
11173,11,"Expedition, 2WD/AWD                              ",2014,Ethanol (E85)                
11174,11,"Explorer, 2WD/AWD                                ",2014,Ethanol (E85)                
11169,11,F-150                                              ,2014,Ethanol (E85)                
11168,11,F-150                                              ,2014,Ethanol (E85)                
11115,37,F-150                                              ,2014,CNG - Bi-fuel                
11258,39,F-150                                              ,2014,Propane - Bi-fuel            
